;subjective_gain_numeric_fuel;subjective_gain_numeric_chauffage;subjective_gain_numeric_taxe_carbone
2867;-81.96978143112983;-42.520806082629974;-189.37666874368256
2868;-97.04853359652891;-40.00215165612509;-169.53182422665668
2869;-82.18735308721432;-67.21415615206631;-146.60669704301472
2870;-86.97330388572618;-49.46917856589547;-177.68222843045373
2871;-85.81853271981754;-40.00215165612509;-120.21461921774312
2872;-87.04793019241143;-55.88136935341464;-157.9400255667074
2873;-92.72025984631318;-66.71102545714677;-160.71270007480385
2874;-95.53318744526769;-69.95630494533793;-172.36571915597537
2875;-93.82889004100491;-55.23942709410289;-120.21461921774312
2876;-70.2373439226883;-40.768906161375526;-166.5931108742534
2877;-76.8520516879947;-53.336202208166696;-122.72672471210603
2878;-90.50487550030311;-46.72966613052802;-171.68855575582492
2879;-89.87017112405692;-55.655167521565254;-139.11608664144813
2880;-92.38418321134051;-48.60027059626054;-133.8315838088335
2881;-101.31916416870156;-61.26382497209784;-123.07049346713785
2882;-105.86984663407429;-55.704511984395594;-120.21461921774312
2883;-92.72025984631318;-40.00215165612509;-141.11499090948018
2884;-95.53318744526769;-47.04143354148346;-149.32164093350397
2885;-79.86152068943132;-59.11618569340462;-133.8315838088335
2886;-92.72025984631318;-54.97705469216635;-134.5002704037405
2887;-97.7122940753161;-63.40920041573054;-160.4584597543585
2888;-79.36057846322637;-54.05618918752407;-120.21461921774312
2889;-87.85459712588393;-44.06984656320734;-161.59253171571424
2890;-105.15107465563551;-48.11817905145123;-120.21461921774312
2891;-97.04853359652891;-62.329807447402196;-120.21461921774312
2892;-81.16197691308513;-58.26503813496606;-173.54036405063562
2893;-77.21371601741396;-45.43672240350573;-150.19200874675755
2894;-89.42175100442364;-43.18133178736798;-154.17643817576095
2895;-97.04853359652891;-43.33721549284576;-144.7923136917084
2896;-90.77879828824068;-41.290930705984465;-129.5718029368846
2897;-95.91272860548365;-62.22997600127546;-189.37666874368256
2898;-71.99485842657214;-40.00215165612509;-120.21461921774312
2899;-71.41204293736087;-50.15909655058135;-152.48328800211434
2900;-90.50487550030311;-50.94768531978904;-147.40154848863062
2901;-100.94385265033468;-51.36521522449152;-143.34205961954694
2902;-93.82889004100491;-40.94845977273883;-152.95860721869929
2903;-109.26236992417216;-50.21522598538975;-180.108296105519
2904;-74.55673537655684;-43.12990787646868;-166.90133263018504
2905;-91.54472381257568;-40.00215165612509;-120.21461921774312
2906;-89.0197055567924;-40.00215165612509;-168.10731515980683
2907;-72.120865754222;-46.49533886801079;-148.3234345490685
2908;-83.95024311768657;-60.900628100015034;-158.3948226203472
2909;-85.14806745036503;-57.548323370892454;-171.68855575582492
2910;-103.223263135095;-46.097943345019914;-143.34205961954694
2911;-70.2373439226883;-46.46965679460707;-150.90428326311863
2912;-84.47094066389946;-49.0721065846559;-144.13257398316287
2913;-76.8520516879947;-49.398464157961826;-153.95881151978628
2914;-70.2373439226883;-64.69630940482443;-154.21868420189267
2915;-104.39540724950227;-46.31621240614201;-153.95881151978628
2916;-78.72247931302945;-67.25411914271241;-150.90428326311863
2917;-73.9380525222773;-52.46531381207237;-128.24686428554128
2918;-85.14806745036503;-58.50652125733859;-137.8938279940238
2919;-109.26236992417216;-48.69728984791724;-151.49850971088563
2920;-79.86152068943132;-59.59649692206156;-120.21461921774312
2921;-76.49012701231838;-53.336202208166696;-144.13257398316287
2922;-88.47052902272844;-53.62606257802614;-151.49850971088563
2923;-109.26236992417216;-69.97964676948716;-136.69084976771103
2924;-76.41939764370483;-53.15037645750289;-160.68260684645776
2925;-88.42981569907958;-53.57272118029431;-189.37666874368256
2926;-79.34214089333364;-61.36692412089277;-160.68260684645776
2927;-94.55212293663271;-49.753010419640646;-159.75313361036
2928;-80.35765977614626;-47.286799288903545;-171.05591364554462
2929;-109.26236992417216;-44.79266740156436;-152.95860721869929
2930;-70.2373439226883;-52.809119543702536;-143.34205961954694
2931;-81.96978143112983;-60.387157613938825;-132.32403827658095
2932;-73.45347339935113;-44.45541410171799;-120.21461921774312
2933;-70.2373439226883;-40.41468914087527;-154.21868420189267
2934;-76.49012701231838;-69.97964676948716;-132.733362774983
2935;-71.08655887681334;-49.7118467555371;-186.8698948964047
2936;-98.20956274811292;-54.63498317633821;-163.58208600385842
2937;-88.24250868395272;-51.922428108093754;-158.0941893853776
2938;-70.2373439226883;-56.32803940600237;-164.7269386476305
2939;-70.2373439226883;-49.9887835171838;-140.37877525168338
2940;-81.96978143112983;-40.00215165612509;-167.37153802098595
2941;-74.55673537655684;-42.45133763980543;-130.3244733840711
2942;-75.86088292112379;-56.450711820795846;-169.53182422665668
2943;-109.26236992417216;-40.00215165612509;-151.49850971088563
2944;-93.82889004100491;-57.67866960381702;-143.34205961954694
2945;-79.34214089333364;-42.99450199544126;-154.89416934163543
2946;-70.2373439226883;-69.70361858015917;-128.49812039681987
2947;-102.1563753183982;-56.089124483570586;-137.0227745828679
2948;-80.63723831998823;-49.398464157961826;-147.56000974111979
2949;-86.74385738303427;-59.782154527542694;-152.95860721869929
2950;-70.2373439226883;-48.23866628200767;-128.8911147190954
2951;-96.3679775262596;-53.57272118029431;-133.8315838088335
2952;-100.07628701909925;-40.00215165612509;-138.42667066343148
2953;-109.26236992417216;-68.22131336494749;-156.97804880192007
2954;-96.3679775262596;-43.75987498006989;-132.25732512549757
2955;-86.26149832959389;-50.508395868776155;-178.94936830477127
2956;-80.63723831998823;-53.469639698212404;-150.71164948062358
2957;-87.85459712588393;-49.86715930369738;-168.10731515980683
2958;-82.63273701208058;-48.776308012100415;-143.1222608544423
2959;-100.07628701909925;-56.450711820795846;-133.01656478173123
2960;-81.54715500110719;-55.507020047860806;-141.11499090948018
2961;-88.24250868395272;-57.548323370892454;-167.03659726417789
2962;-70.2373439226883;-53.469639698212404;-120.21461921774312
2963;-95.53318744526769;-66.38472248935525;-155.3344474174763
2964;-75.50621339117015;-48.41337718155197;-170.48266335983408
2965;-87.85459712588393;-69.28788838374203;-151.49850971088563
2966;-92.72025984631318;-45.76289486412725;-125.897098083285
2967;-88.47052902272844;-49.86715930369738;-177.68222843045373
2968;-85.8298664455881;-51.91080264343532;-143.4428631258511
2969;-90.77879828824068;-45.520124693793605;-152.55122971104524
2970;-89.51879842975397;-57.78708839447427;-139.11608664144813
2971;-90.50487550030311;-45.31227975315657;-129.35391005856582
2972;-86.46382928695766;-69.64453753438261;-189.1281236785428
2973;-87.85459712588393;-61.887354243780464;-136.2054581923749
2974;-90.77879828824068;-51.665769738667564;-139.98912495775255
2975;-77.04056326340226;-56.089124483570586;-153.95881151978628
2976;-87.85459712588393;-59.965333267452934;-171.68855575582492
2977;-87.64605082792944;-46.29945091893255;-164.60082310341937
2978;-89.87017112405692;-40.00215165612509;-186.8698948964047
2979;-91.3180680987357;-54.461988300344274;-160.22498838834036
2980;-79.80172867655996;-57.01796849114453;-163.22158316911379
2981;-80.35765977614626;-64.0434777657968;-132.2286216067918
2982;-91.01833104871093;-49.93953855387596;-174.39341340204797
2983;-82.58798018921698;-61.39720082980011;-164.60082310341937
2984;-76.8520516879947;-48.686477426378445;-129.01713706708927
2985;-102.97406234602022;-53.336202208166696;-120.21461921774312
2986;-70.2373439226883;-48.23866628200767;-136.69084976771103
2987;-84.17427214521115;-58.50652125733859;-134.04322168972806
2988;-94.55212293663271;-41.155388340721856;-120.21461921774312
2989;-85.59558674458685;-52.69076774546405;-153.14560459380323
2990;-84.57044598351987;-61.587205681380205;-120.21461921774312
2991;-103.7169495462208;-54.36699093837933;-152.55122971104524
2992;-92.72025984631318;-48.11817905145123;-138.42667066343148
2993;-79.80172867655996;-40.00215165612509;-132.32403827658095
2994;-81.54715500110719;-40.00215165612509;-139.11608664144813
2995;-94.55212293663271;-46.90839118309737;-175.52276101596286
2996;-89.0197055567924;-42.0903298906468;-188.9743384397983
2997;-78.72247931302945;-49.86715930369738;-120.21461921774312
2998;-80.63723831998823;-53.743129013449106;-160.71270007480385
2999;-91.3180680987357;-49.75301193878818;-155.92973541781944
3000;-97.04853359652891;-50.77677769356764;-159.45475359180887
3001;-84.47094066389946;-50.02567718970695;-174.39341340204797
3002;-78.29655242227;-53.9601641067214;-133.18270153518995
3003;-81.96978143112983;-62.78566559381966;-145.46836031315695
3004;-105.15107465563551;-54.6797129089789;-138.42667066343148
3005;-88.47052902272844;-54.16973593985847;-152.0659827047442
3006;-79.34214089333364;-50.586590502327304;-174.39341340204797
3007;-70.2373439226883;-40.00215165612509;-166.95361417913318
3008;-91.3180680987357;-43.18133178736798;-152.0659827047442
3009;-84.59203983303875;-44.558033081843675;-132.87556523450553
3010;-95.53318744526769;-51.131930690686964;-181.04413861239058
3011;-91.54472381257568;-63.5650841212082;-130.43948432289335
3012;-81.01170821945152;-41.42962014428599;-88.82744249010284
3013;-91.3180680987357;-51.234782212637434;-80.3715117514874
3014;-70.2373439226883;-46.097943345019914;-102.59630229460254
3015;-83.44594570193613;-49.86715930369738;-70.00755358420545
3016;-82.80186378261305;-51.44369810164244;-91.36570505176633
3017;-81.96978143112983;-40.00215165612509;-75.91561590453222
3018;-84.17427214521115;-64.69630940482443;-106.9903497245544
3019;-82.18735308721432;-51.77591562845803;-104.18489153695002
3020;-76.41939764370483;-53.843272215265074;-77.86663272843134
3021;-84.95547075495597;-42.694384793359404;-113.7412711327122
3022;-86.43644874691017;-42.45133763980543;-86.20862575913732
3023;-100.94385265033468;-65.43567748648456;-94.05086867454042
3024;-87.04793019241143;-54.36699093837933;-90.59816667253364
3025;-97.7122940753161;-60.900628100015034;-96.2774879751076
3026;-81.96978143112983;-61.914117566128425;-70.00755358420545
3027;-83.44594570193613;-45.60005041305112;-102.94163146222812
3028;-80.35765977614626;-55.92678255280043;-98.67081584739863
3029;-79.8068991379887;-68.30326975773623;-88.66271341742231
3030;-96.3679775262596;-48.60027059626054;-95.9887345452383
3031;-70.77126516637736;-56.47452842543938;-97.31189245935154
3032;-95.53318744526769;-50.21522598538975;-96.2774879751076
3033;-91.93900797826745;-40.00215165612509;-80.94404178760367
3034;-100.94385265033468;-57.96583324441447;-70.00755358420545
3035;-72.19329579774512;-47.8064116404959;-119.98955525581016
3036;-86.46382928695766;-60.06925573777138;-101.84160050784669
3037;-70.2373439226883;-56.50701695794612;-98.90778691316397
3038;-79.18914897681225;-64.33049893156124;-86.9139948308478
3039;-76.73039865407483;-57.96583324441447;-88.7481571416284
3040;-91.54472381257568;-50.269191276520054;-70.00755358420545
3041;-92.72025984631318;-40.15950297492164;-96.5849156870707
3042;-99.23733841065278;-42.40245058423943;-86.52207827278835
3043;-89.68730051440919;-58.50652125733859;-87.0009866698772
3044;-85.14806745036503;-65.48232033025108;-86.10788325389728
3045;-94.15465250468817;-50.437136942239256;-108.48704626946505
3046;-75.747039161144;-53.469639698212404;-84.37025335492501
3047;-75.50621339117015;-59.44331102039848;-91.36570505176633
3048;-89.87017112405692;-59.44331102039848;-92.53625910333812
3049;-87.04793019241143;-46.097943345019914;-94.08945620976267
3050;-100.07628701909925;-56.594874605629684;-97.91557472856971
3051;-71.86844023317038;-46.72966613052802;-101.06275062631023
3052;-90.77879828824068;-52.169249919973026;-87.10925215971504
3053;-77.68666662897128;-42.149005493424426;-117.47479036230023
3054;-87.67629073352684;-60.387157613938825;-81.31699272878492
3055;-80.35816567990196;-43.822371062621336;-114.24700315380971
3056;-82.18735308721432;-51.91080264343532;-70.00755358420545
3057;-70.2373439226883;-63.80447117185579;-110.48523589213437
3058;-93.82889004100491;-47.52897667530715;-95.03563152542404
3059;-97.04853359652891;-59.44331102039848;-115.31745029736317
3060;-81.54715500110719;-48.11817905145123;-78.29884058920649
3061;-92.38418321134051;-66.09674421563462;-91.3137293241178
3062;-77.99044436337135;-57.17385219662219;-75.00076983419906
3063;-97.04853359652891;-58.19864387173478;-77.14331663600888
3064;-95.53318744526769;-51.5400056590535;-118.87589004990878
3065;-73.45347339935113;-55.23942709410289;-89.76905678198153
3066;-84.95547075495597;-49.573101036213906;-89.50602083928129
3067;-78.55207869891888;-62.47806085391403;-70.00755358420545
3068;-97.57307302797865;-51.234782212637434;-90.42209641146428
3069;-80.63723831998823;-49.7118467555371;-119.98955525581016
3070;-104.37073438044338;-60.75098655103617;-90.42209641146428
3071;-100.94385265033468;-62.53722993928144;-108.43369634838587
3072;-86.29937878060926;-55.23942709410289;-108.77710135670243
3073;-85.14806745036503;-44.96170521072978;-86.52207827278835
3074;-94.17958893815876;-43.53666376005276;-105.66878910408877
3075;-77.53621207586366;-40.00215165612509;-105.84063207162721
3076;-84.59203983303875;-53.843272215265074;-73.44654615311613
3077;-86.46382928695766;-68.08570047960552;-92.97230072411038
3078;-78.85608932620724;-42.610295524876314;-85.2538855013911
3079;-74.08660864975509;-69.97964676948716;-87.13750127299727
3080;-83.20349976761362;-43.67114635170742;-70.00755358420545
3081;-90.50487550030311;-50.14280476264139;-113.54767926015688
3082;-104.07113695360029;-47.8064116404959;-95.40169198973156
3083;-93.82889004100491;-55.655167521565254;-70.00755358420545
3084;-91.93900797826745;-56.83706413657304;-98.37637763067914
3085;-91.3180680987357;-50.437136942239256;-103.74408443314854
3086;-94.17958893815876;-44.58482246092732;-73.44654615311613
3087;-92.38418321134051;-61.5385959499979;-102.44120008748921
3088;-91.93900797826745;-49.86715930369738;-84.59593488552066
3089;-73.45347339935113;-41.290930705984465;-102.10241779150985
3090;-97.04853359652891;-57.8151919438244;-87.63165752929814
3091;-84.59203983303875;-48.03260832434759;-95.29924996061375
3092;-73.45347339935113;-51.36521522449152;-101.23685614551384
3093;-88.00547302417878;-50.02567718970695;-81.25562461766997
3094;-75.30196803780564;-65.47285487770245;-88.82744249010284
3095;-72.19329579774512;-62.329807447402196;-113.69471228525498
3096;-88.42981569907958;-62.88129690158212;-70.00755358420545
3097;-70.2373439226883;-62.84587203278685;-74.18681040988554
3098;-71.08655887681334;-51.922428108093754;-104.32254087278329
3099;-90.50487550030311;-49.7118467555371;-105.84063207162721
3100;-94.55212293663271;-40.00215165612509;-93.31386003579489
3101;-79.80172867655996;-61.70523143401132;-105.1692552646636
3102;-100.07628701909925;-51.20275411984003;-103.41133471273452
3103;-88.47052902272844;-57.36726410918709;-97.91557472856971
3104;-82.38056207020418;-42.610295524876314;-76.88307275967354
3105;-98.20956274811292;-54.6797129089789;-101.23685614551384
3106;-70.2373439226883;-44.273055049971994;-88.60927543646903
3107;-85.59558674458685;-63.79607386904762;-102.30601601675077
3108;-89.87017112405692;-42.0903298906468;-107.37839580772004
3109;-81.54715500110719;-41.74138755524143;-94.14252057576732
3110;-108.55159805103322;-54.883164199520934;-86.52207827278835
3111;-84.95547075495597;-62.88129690158212;-109.78090333808481
3112;-76.8520516879947;-47.954258227510934;-74.10614851192538
3113;-84.59203983303875;-69.97964676948716;-78.98263471880075
3114;-104.93331797637195;-66.85353061497949;-70.00755358420545
3115;-107.42227510739758;-57.96583324441447;-93.55358861079038
3116;-77.68666662897128;-47.38381944727681;-70.24559509914866
3117;-89.0197055567924;-46.46965679460707;-79.78794929690032
3118;-70.2373439226883;-60.900628100015034;-89.6422982179982
3119;-84.59203983303875;-62.25869429494897;-95.40169198973156
